"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez"
"ENSG00000080371.4",3843.08190836638,-0.381513846079904,0.120741793815382,-3.15974969415521,0.0015790473189271,0.0250324654550277,"RAB21","23011"
"ENSG00000268758.1",69.199188035536,1.61980152230201,0.512649217247435,3.15966838104075,0.00157948803050389,0.0250324654550277,"ADGRE4P","326342"
"ENSG00000259250.1",74.7011524286095,0.736821864037874,0.233221300949526,3.15932490316284,0.00158135090716201,0.0250480348591006,NA,NA
"ENSG00000091513.10",156.350980412696,1.08794059621709,0.344467059155501,3.15832985274208,0.0015867590579779,0.0251197115644715,"TF","7018"
"ENSG00000160796.12",6999.44049198943,0.651845359648769,0.206439749642729,3.15755740247153,0.00159096909956101,0.0251723520268697,"NBEAL2","23218"
"ENSG00000186666.4",138.012952177658,0.527487148850286,0.167078680400253,3.15711823666933,0.00159336724256449,0.0251962819991521,"BCDIN3D","144233"
"ENSG00000187118.8",638.917308783378,0.382966864707235,0.121333372634738,3.15631929114934,0.00159773856231873,0.0252513703449129,"CMC1","152100"
"ENSG00000134242.11",354.371244917596,1.39046948131319,0.440575406728064,3.15603063647951,0.00159932060925354,0.0252623390849776,"PTPN22","26191"
"ENSG00000164305.13",1120.6126490101,0.48635089805516,0.154157270989851,3.15490080313617,0.00160552683279989,0.0253462970807388,"CASP3","836"
"ENSG00000168612.4",700.573323194683,0.486773859892366,0.154334432042757,3.15401983503921,0.00161038140215954,0.0254088353458871,"ZSWIM1","90204"
"ENSG00000245534.2",23.394714888553,0.868452854407027,0.275395674789527,3.15347310763231,0.00161340093065599,0.0254423667823179,"RORA-AS1","101928784"
"ENSG00000238286.1",21.1988658258743,-1.63695044084896,0.519149706046004,-3.15313756664999,0.00161525667432713,0.0254574441776802,NA,NA
"ENSG00000259974.2",23.4987637013893,-1.87663746815901,0.59519546726877,-3.1529767469005,0.00161614680064998,0.0254574441776802,"LINC00261","140828"
"ENSG00000026297.11",3798.34300068657,0.7692753097959,0.244060609130288,3.15198471616219,0.00162164761269307,0.0255299564393428,"RNASET2","8635"
"ENSG00000172932.10",2425.94136790916,0.646651681960437,0.205178897311758,3.15164810042762,0.00162351805958129,0.0255452664596066,"ANKRD13D","338692"
"ENSG00000254285.2",60.1114161596715,-1.11632044325538,0.354445267864588,-3.14948609691091,0.00163557890740129,0.0257166796608466,NA,NA
"ENSG00000204839.4",278.087981505711,0.68142277928448,0.216367857960275,3.14937156428099,0.00163622012746528,0.0257166796608466,"MROH6","642475"
"ENSG00000214787.4",67.6168502797162,1.6567317644029,0.526105287279752,3.14904982797093,0.00163802263177064,0.0257223719017394,"MS4A4E","643680"
"ENSG00000258130.3",13.8046235897907,1.47264199700063,0.467656207617769,3.14898417472578,0.00163839067371878,0.0257223719017394,"LOC613038","613038"
"ENSG00000112096.12",21638.2926327358,-1.2257947984171,0.389402736346755,-3.14788439834064,0.00164456717527589,0.0258051003873405,"SOD2","6648"
"ENSG00000234511.4",72.472487761219,1.07464225506054,0.341531616030134,3.14653813767484,0.00165215713350613,0.0259099041532428,"C5orf58","133874"
"ENSG00000139194.3",617.392233539087,1.09393531761357,0.347684182952697,3.14634766621639,0.00165323357377747,0.0259125006649154,"RBP5","83758"
"ENSG00000160999.8",404.230591375841,0.942246729227627,0.29952761422666,3.14577582991933,0.00165646915721631,0.0259489177227366,"SH2B2","10603"
"ENSG00000150961.10",4361.73616052797,-0.670998483062057,0.213327907540517,-3.14538538721013,0.00165868171954457,0.0259692776871789,"SEC24D","9871"
"ENSG00000100934.10",2916.93137272375,-0.475940658556008,0.151361774368014,-3.14439137981316,0.00166432684368872,0.0260433278598772,"SEC23A","10484"
"ENSG00000265579.1",39.1172289128412,1.86237582949469,0.592323519018001,3.14418686697141,0.00166549049458435,0.0260472092303109,NA,NA
"ENSG00000155380.7",741.432251608114,-0.733895133334179,0.233480695846702,-3.14327970744116,0.00167066114136775,0.0261132330074718,"SLC16A1","6566"
"ENSG00000101977.15",54.1983664684091,1.2548596406541,0.399239575434129,3.1431243741044,0.00167154799306124,0.0261132330074718,"MCF2","4168"
"ENSG00000186716.15",6768.10866591572,-0.503713000132552,0.160289144737693,-3.14252721827705,0.00167496139654739,0.0261521963825358,"BCR","613"
"ENSG00000270605.1",388.289565999126,1.19903418143255,0.381607095997002,3.14206468907478,0.00167760966626825,0.0261791770630823,NA,NA
"ENSG00000258667.1",8.3796597821533,-1.11080436669872,0.35362303715297,-3.14121041333123,0.0016825110604518,0.0262412689954676,"HIF1A-AS3","105370526"
"ENSG00000211721.2",18.8185284720623,2.342224989884,0.745864347039285,3.1402828130631,0.00168784806855386,0.0263100832077919,NA,NA
"ENSG00000100916.9",652.647937537808,-0.423326599761355,0.134822261963175,-3.13988649646733,0.00169013304624678,0.0263312732199498,"BRMS1L","84312"
"ENSG00000114013.11",217.315360555121,1.49311461061546,0.475586063809374,3.13952557536238,0.00169221642523261,0.0263379260864096,"CD86","942"
