"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez"
"ENSG00000184113.8",7301.30190611464,-1.33572922150881,0.352525779180735,-3.78902565540888,0.000151239296073554,0.0102800115201933,"CLDN5","7122"
"ENSG00000115232.9",703.267027158397,-1.44675649335682,0.381945383467111,-3.78786223366251,0.000151949059450312,0.0102800115201933,"ITGA4","3676"
"ENSG00000271680.1",39.2125528659392,-2.72614777445639,0.71993050026728,-3.78668187199221,0.000152672360894592,0.0102800115201933,NA,NA
"ENSG00000196549.6",329.742439892898,1.48066741132068,0.391052374180919,3.78636599361408,0.000152866473706572,0.0102800115201933,"MME","4311"
"ENSG00000201512.1",3.10582689791025,-2.50205648410872,0.660847866506625,-3.78613083421922,0.00015301113411595,0.0102800115201933,"SNORA71C","677839"
"ENSG00000268657.1",12.5572213357168,-1.49021174761899,0.393609630826399,-3.78601444403236,0.000153082780246356,0.0102800115201933,NA,NA
"ENSG00000115364.9",1195.16252847984,0.574541611155545,0.151805596328979,3.78471956930001,0.00015388199717383,0.0103085998106741,"MRPL19","9801"
"ENSG00000152256.9",1354.45448891251,-1.08318615178947,0.286754675745855,-3.77739665089012,0.000158476232638286,0.0105721988688736,"PDK1","5163"
"ENSG00000260997.1",153.529553133971,-1.9571717131805,0.518189706529777,-3.77694054613189,0.000158766611138936,0.0105721988688736,NA,NA
"ENSG00000175066.11",1903.45824711979,-0.692892516243229,0.18346857561811,-3.77662776259563,0.000158966033716758,0.0105721988688736,"GK5","256356"
"ENSG00000118733.12",11.8358972005591,2.64501142405246,0.700621311784704,3.77523689268712,0.000159855673984389,0.0106058091393489,"OLFM3","118427"
"ENSG00000237988.2",67.8230270855031,-3.42056361014363,0.906276433020926,-3.77430493115852,0.000160454402473988,0.0106200036169834,NA,NA
"ENSG00000135900.3",884.979602281026,0.485453130236101,0.128678074614721,3.77261729855387,0.000161543977598214,0.010664232402715,"MRPL44","65080"
"ENSG00000178715.7",19.516321978983,-1.49220329123934,0.395592132396119,-3.77207524882004,0.000161895412200637,0.010664232402715,NA,NA
"ENSG00000227945.1",2.91457889314563,-3.35050548397419,0.888744699347146,-3.76993020204273,0.000163293208665621,0.0107306965694551,NA,NA
"ENSG00000171806.7",386.315664667881,0.59471905337556,0.157792176171741,3.76900216350566,0.000163901467197043,0.010745084310305,"METTL18","92342"
"ENSG00000227039.2",1000.08116694068,-2.01652261701492,0.535185644160065,-3.76789370010046,0.000164630774154922,0.0107673207741134,"ITGB2-AS1","100505746"
"ENSG00000167447.8",592.039724956048,0.708410216194607,0.188083051039794,3.76647556639606,0.000165568279064525,0.0107843423885481,"SMG8","55181"
"ENSG00000254176.1",4.20659731302756,-4.61224074418395,1.22465678955468,-3.76614965394598,0.000165784443076267,0.0107843423885481,NA,NA
"ENSG00000213923.6",8299.08913307875,-0.51643562016754,0.137140908850398,-3.76572989414049,0.000166063243301919,0.0107843423885481,"CSNK1E","1454"
"ENSG00000269690.1",38.6403810385885,-0.918366491624147,0.244127291877558,-3.76183459276955,0.000168671585671856,0.0109280182266273,NA,NA
"ENSG00000109943.4",73.5806953505784,-2.06519205451198,0.54931926300441,-3.75954785058283,0.000170220719162498,0.0110025570231498,"CRTAM","56253"
"ENSG00000237070.1",45.6480582893233,-2.13549456326437,0.56818692687769,-3.75843663809615,0.00017097832275504,0.0110093796997037,"LOC105375166","105375166"
"ENSG00000211978.2",16.5837255766185,-4.03227382265135,1.07292020022542,-3.75822341848365,0.000171124054028003,0.0110093796997037,NA,NA
"ENSG00000270505.1",50.4874299770118,-2.3717059841559,0.63151805605324,-3.75556322012107,0.000172952094804335,0.0111011112013945,NA,NA
"ENSG00000235128.1",5.92429424730902,-1.9242096855376,0.512753731379743,-3.75269757737276,0.000174941853854342,0.0112027730078418,NA,NA
"ENSG00000110871.10",1270.40882020795,0.466652225752245,0.12444671794507,3.74981545080379,0.000176964757943972,0.0113060817575315,"COQ5","84274"
"ENSG00000120696.8",587.526623714302,0.806219451509809,0.215092665985012,3.74824240435044,0.000178078104592265,0.0113509369208927,"KBTBD7","84078"
"ENSG00000237127.1",5.13443968633889,-4.44693298750438,1.18726620711839,-3.74552308559133,0.000180018291251015,0.0114481678307097,NA,NA
"ENSG00000149435.8",104.829442626778,1.69059740555808,0.451719698929402,3.7425806524818,0.000182140045560248,0.0115564718562365,"GGTLC1","92086"
"ENSG00000135925.4",97.3495704796006,-2.27141630389971,0.607049597999104,-3.74173100746055,0.000182757075674208,0.0115690258913031,"WNT10A","80326"
"ENSG00000211968.2",39.0409895160813,-4.44442645308038,1.1888221630708,-3.73851244630245,0.000185112329918503,0.0116600363962876,NA,NA
"ENSG00000113088.5",233.839305452575,-2.19425641522997,0.586973999767971,-3.73825146615924,0.00018530455336181,0.0116600363962876,"GZMK","3003"
"ENSG00000268218.1",293.594233542539,-0.893474961217634,0.239022461303868,-3.73803765697887,0.000185462173114864,0.0116600363962876,NA,NA
"ENSG00000258919.1",8.12649781274101,-3.92785940729094,1.05116574720539,-3.73666989980741,0.000186473467016739,0.0116870859053017,NA,NA
"ENSG00000133561.11",2455.13944720649,0.862916199494046,0.230988857024945,3.73574816815019,0.000187157899189252,0.0116870859053017,"GIMAP6","474344"
"ENSG00000188660.3",35.2942598785774,-1.20625149483519,0.322903827633306,-3.73563702752085,0.00018724058604667,0.0116870859053017,"LINC00319","284836"
"ENSG00000251301.2",60.2956197862388,-2.26082649410632,0.605280265036642,-3.73517298464943,0.000187586197682922,0.0116870859053017,"LINC02384","100507195"
"ENSG00000258667.1",8.3796597821533,-1.34373963775511,0.360234486964735,-3.73018044184828,0.000191342687621502,0.0118942751764717,"HIF1A-AS3","105370526"
"ENSG00000253202.1",6.87958428473011,-4.72435290971903,1.26709586497044,-3.72848893309997,0.00019263136672207,0.0119125214454502,NA,NA
"ENSG00000117697.10",819.808492612959,0.46664068278852,0.125177827377699,3.72782219154934,0.000193141562590296,0.0119125214454502,"NSL1","25936"
"ENSG00000186212.2",135.503075873109,0.808730886520017,0.21698612543781,3.72710874894997,0.000193688900722016,0.0119125214454502,"SOWAHB","345079"
"ENSG00000211962.2",683.01754985056,-3.77486515482612,1.01317042969102,-3.72579483589679,0.000194700723182285,0.0119125214454502,NA,NA
"ENSG00000070915.5",21.7886941333519,-2.46357941954579,0.661226483031818,-3.72577245885544,0.000194717998305921,0.0119125214454502,"SLC12A3","6559"
"ENSG00000119421.5",1478.50107866676,0.564262457598313,0.151490804192775,3.72473075580401,0.000195523791351198,0.0119125214454502,"NDUFA8","4702"
"ENSG00000110448.6",456.519432622427,-1.8743917844935,0.503236625317501,-3.72467282823644,0.000195568692150823,0.0119125214454502,"CD5","921"
"ENSG00000272129.1",40.9142032160221,1.22183926511011,0.328040551018317,3.72465922678529,0.000195579236308238,0.0119125214454502,NA,NA
"ENSG00000184348.2",33.7139314465789,-1.27219752932215,0.341598587739872,-3.72424704018662,0.000195899026331118,0.0119125214454502,NA,NA
"ENSG00000156284.4",769.678163476557,1.42544590475646,0.3827832208186,3.72389861213895,0.000196169733188979,0.0119125214454502,"CLDN8","9073"
"ENSG00000132801.5",213.880335978625,0.811207181980048,0.217854261304219,3.72362320169285,0.000196383958611589,0.0119125214454502,"ZSWIM3","140831"
"ENSG00000205959.3",330.826719739317,-0.929970119591696,0.249846753103875,-3.72216211753233,0.000197524130383938,0.0119554078916594,NA,NA
"ENSG00000180357.5",3966.70015883,-0.437165143728279,0.117496085285909,-3.72067837549229,0.000198688346596348,0.0119995587878757,"ZNF609","23060"
"ENSG00000162148.6",324.737558479163,-0.766510124479252,0.20607830859747,-3.71950900459139,0.000199610431511483,0.0120289255670675,"PPP1R32","220004"
"ENSG00000170323.4",5859.7494443009,1.39466163047485,0.375305630449616,3.71606903100294,0.000202346320573581,0.0121672297338363,"FABP4","2167"
"ENSG00000108830.7",1035.88873859389,0.947237100252975,0.255034050114363,3.71415934393157,0.000203880304999598,0.0121756547607203,"RND2","8153"
"ENSG00000253325.1",7.06251915710741,-4.03462418703787,1.08647134493914,-3.71351182507614,0.000204402909355948,0.0121756547607203,NA,NA
"ENSG00000239571.1",8.59142240936901,-4.25579508708798,1.14604805739933,-3.71345255516201,0.000204450808171046,0.0121756547607203,NA,NA
"ENSG00000215244.2",39.1717297804688,-1.22362088164655,0.329513889665287,-3.71341215051506,0.000204483467116864,0.0121756547607203,"LINC02649","399715"
"ENSG00000213903.4",1642.45640881902,-0.796249788726493,0.214440275851454,-3.71315409647238,0.000204692166991819,0.0121756547607203,"LTB4R","1241"
"ENSG00000170967.3",2.45441994844888,-3.67001524565169,0.988698455393163,-3.71196619720851,0.000205655457424196,0.0122050926387652,"DDI1","414301"
"ENSG00000265933.1",4.67583066263395,4.75570004074042,1.28135740095207,3.71145477226483,0.000206071491654514,0.0122050926387652,"LINC00668","400643"
"ENSG00000260521.2",26.3600646764708,-1.14263550707502,0.308096651206637,-3.7086917452688,0.000208332866598198,0.0123126062486301,NA,NA
"ENSG00000170385.9",1756.25794219585,0.709648650310007,0.191467096530756,3.70637390532537,0.000210247837920563,0.0123992314671101,"SLC30A1","7779"
"ENSG00000188848.11",78.5544771106732,-3.25274968862011,0.877888563186487,-3.70519656482771,0.000211226861684305,0.0124304080650039,"BEND4","389206"
"ENSG00000231721.2",2917.26353438337,-0.694447463446179,0.18760856347873,-3.70157657288875,0.000214263972362802,0.0125823098664114,"LINC-PINT","378805"
"ENSG00000105675.4",98.0118252237151,1.81822850634406,0.491471574036404,3.69955985737108,0.000215973699393928,0.0126557836587525,"ATP4A","495"
"ENSG00000262312.1",24.8885076439868,-1.90011494964321,0.5140801141157,-3.69614559573407,0.000218897469590473,0.0127999367811378,NA,NA
"ENSG00000231346.1",80.470108715318,-1.05289340913134,0.285005074788983,-3.69429705738013,0.00022049591358052,0.0128661463315483,NA,NA
"ENSG00000177173.5",31.5650711800097,-1.22819928484698,0.332699268634799,-3.69162003236973,0.000222830191030953,0.0129749225157264,NA,NA
"ENSG00000198374.3",5.13876330756156,-4.2851495570667,1.16128384381383,-3.69001048270303,0.000224244811232022,0.013029803768429,NA,NA
"ENSG00000226957.1",7.7191237764383,-1.98553351098198,0.538663384780699,-3.68603763886854,0.000227772678964133,0.0132069872676682,NA,NA
"ENSG00000259772.2",179.672739954583,-1.67274689147378,0.454001070190479,-3.68445583348948,0.000229191761163823,0.0132614100799193,"LOC283710","283710"
"ENSG00000109684.10",101.733823243004,-2.18026139621939,0.592178343783941,-3.68176482491373,0.000231625023610832,0.0133496959382955,"CLNK","116449"
"ENSG00000180884.9",365.710021956145,0.617812457552968,0.167806351061141,3.6816988966518,0.000231684940378389,0.0133496959382955,"ZNF792","126375"
"ENSG00000211734.3",29.4854515164088,-2.50487815603258,0.681040601151133,-3.67801589479202,0.000235055315096628,0.0135156806180561,NA,NA
"ENSG00000230002.2",49.7107049557351,-1.24735257348424,0.339529055090952,-3.67377270010105,0.000238995352908928,0.0137136626617181,"ALMS1-IT1","100874291"
"ENSG00000162613.12",9473.34519924803,-0.448253800502515,0.122081353025597,-3.6717630448323,0.000240882973906548,0.0137932989207899,"FUBP1","8880"
"ENSG00000162813.13",1024.41253987034,0.46890981148117,0.127727885010166,3.67116242035831,0.000241449835244227,0.0137971334425273,"BPNT1","10380"
"ENSG00000160179.14",1720.77972846418,-1.14889202669133,0.31325437521638,-3.66760089431388,0.000244836951026498,0.0139537712200318,"ABCG1","9619"
"ENSG00000267082.1",165.109706160005,-0.768539361794047,0.209570037178269,-3.66721966623643,0.000245202139192588,0.0139537712200318,"LOC105372273","105372273"
"ENSG00000243175.1",25.1591063842945,-1.91443436682973,0.522359305524071,-3.66497609324489,0.000247361688150573,0.0140477008085511,NA,NA
"ENSG00000270599.1",17.8345071990814,-1.2560112423839,0.343443133989364,-3.65711559813216,0.000255069367204824,0.0144264354538018,NA,NA
"ENSG00000137509.6",5433.29173592263,0.565083487360073,0.154530508612389,3.65677620836336,0.000255407178189947,0.0144264354538018,"PRCP","5547"
"ENSG00000253883.1",8.78307307728076,-4.08646606822967,1.11756388115665,-3.65658387599309,0.000255598802061922,0.0144264354538018,NA,NA
"ENSG00000163435.11",694.659364658215,-1.43237805906941,0.39191349575995,-3.65483218762835,0.000257350253789871,0.0144956469481642,"ELF3","1999"
"ENSG00000267278.1",231.371497822234,-0.778879478464365,0.213429141642437,-3.64935862305645,0.000262895876777456,0.0147778537659018,NA,NA
"ENSG00000132031.8",142.53915265495,1.21209405400102,0.332464154965118,3.64578868398067,0.000266572968737466,0.0149540933681993,"MATN3","4148"
"ENSG00000184678.8",1767.90487867805,-1.27958093123223,0.35113087318281,-3.64417096005694,0.00026825507458735,0.0150128216948365,"H2BC21","8349"
"ENSG00000196132.7",123.615568285574,1.17586483830201,0.322708461897798,3.64373723387026,0.000268707750624972,0.0150128216948365,"MYT1","4661"
"ENSG00000135541.16",2008.95241221166,-0.614098522399109,0.168720611586253,-3.63973622798996,0.000272917464558647,0.0152172162056943,"AHI1","54806"
"ENSG00000174173.6",611.763635803764,0.707700691437279,0.194527360443676,3.63805219904883,0.000274707756900311,0.0152812225516081,"TRMT10C","54931"
"ENSG00000198331.6",177.169697579597,0.546606243488752,0.150268498181987,3.63753048777242,0.000275264617790546,0.0152812225516081,"HYLS1","219844"
"ENSG00000213886.3",37.7683991333191,-2.66825757021255,0.733622556302769,-3.63709859694029,0.00027572640690945,0.0152812225516081,"UBD","10537"
"ENSG00000263033.1",91.0218873308795,-1.1898549310433,0.32726599106085,-3.63574267887208,0.000277180912584763,0.0153310484716221,NA,NA
"ENSG00000042980.8",1038.27618668839,-1.75670253512171,0.483439477775714,-3.63375896235083,0.00027932182324528,0.0154185646431395,"ADAM28","10863"
"ENSG00000183813.6",153.930218892748,-2.37985293851436,0.655227573429987,-3.63210132634726,0.00028112268823477,0.0154869983937718,"CCR4","1233"
"ENSG00000259657.1",32.219802920291,-1.10052004592642,0.303100981133907,-3.63086929580151,0.000282468214986451,0.0155301249673826,NA,NA
"ENSG00000171951.4",75.540180293686,1.0204848727979,0.281186386292405,3.62921152141662,0.000284288229740094,0.0155991155881244,"SCG2","7857"
"ENSG00000267121.1",795.628113349503,-1.77637643968003,0.489611719790018,-3.62813300392784,0.000285478190966397,0.0156333295053027,"LOC339192","339192"
"ENSG00000167286.5",308.248670837696,-1.58318259120271,0.436501869925642,-3.62697779845113,0.000286757939676154,0.0156723151189344,"CD3D","915"
"ENSG00000163660.7",10922.9182112254,-0.64268007203034,0.177332559557847,-3.62415155813896,0.000289911574395735,0.0157664085149916,"CCNL1","57018"
"ENSG00000249207.1",7.08095024791837,-1.66110602560003,0.458353953835714,-3.62406828107217,0.000290004989287928,0.0157664085149916,NA,NA
"ENSG00000235245.1",212.030673281801,-0.814845787540968,0.224855569859007,-3.62386303373276,0.000290235343042385,0.0157664085149916,NA,NA
"ENSG00000140259.6",1678.52713349907,0.527446678718181,0.145567100750865,3.62339207140557,0.000290764562830824,0.0157664085149916,"MFAP1","4236"
"ENSG00000175581.9",998.400588582516,0.483608485676935,0.133508848836279,3.62229537511764,0.000292000424578811,0.0158023759183827,"MRPL48","51642"
"ENSG00000272824.1",4.30809980365273,-3.28628338722915,0.907370599421126,-3.62176533968115,0.000292599481115537,0.0158038075905848,NA,NA
"ENSG00000179921.10",104.360735013073,1.45891987301471,0.40288791789453,3.62115568180587,0.000293289952091198,0.0158101614799161,"GPBAR1","151306"
"ENSG00000242580.1",47.5573673418106,-4.46677223597679,1.23380587782354,-3.62032011377371,0.000294238758315085,0.0158297277217342,NA,NA
"ENSG00000168268.6",2413.61421906214,0.672062803621229,0.185677029294985,3.61952583027125,0.000295143349883609,0.0158297277217342,"NT5DC2","64943"
"ENSG00000243536.3",10.5147197145899,-3.63140882372226,1.00333895272509,-3.6193240717499,0.000295373542633809,0.0158297277217342,NA,NA
"ENSG00000264301.1",85.8732924509056,1.39154625239571,0.384623264821043,3.61794612981399,0.000296950182510367,0.0158567142918651,"LINC01444","101927642"
"ENSG00000185220.7",746.643966598097,0.640069153106619,0.176942636720961,3.61738224866633,0.000297597644760948,0.0158567142918651,"PGBD2","267002"
"ENSG00000110917.3",14305.8291553775,0.746884065517036,0.206494230929704,3.61697303674937,0.000298068339662838,0.0158567142918651,"MLEC","9761"
"ENSG00000171103.6",455.383483835733,0.393572703743804,0.108815519775509,3.61688024424973,0.000298175170923116,0.0158567142918651,"TRMT61B","55006"
"ENSG00000227160.2",2.54629510914415,3.01278624635546,0.833506726104543,3.6145914028024,0.000300821675020048,0.0159661430643505,NA,NA
"ENSG00000048052.17",812.817084884977,-1.00672588913236,0.27855488390272,-3.61410245272865,0.000301389874511834,0.0159661430643505,"HDAC9","9734"
"ENSG00000085871.4",1325.43226199332,0.515443070691034,0.142710316415748,3.61181366306715,0.000304063022337656,0.0160665742819618,"MGST2","4258"
"ENSG00000104833.6",36.9148484199868,1.32088501695684,0.365745781724254,3.61148394037445,0.000304449940198044,0.0160665742819618,"TUBB4A","10382"
"ENSG00000257242.2",81.5793953329371,-1.85572941561336,0.51402703948611,-3.61017859579642,0.000305986245851553,0.0161168327967612,"LINC01619","256021"
"ENSG00000101082.9",176.216461350711,-1.56374770052917,0.433229022206268,-3.60951741544369,0.000306767178949859,0.0161186720463247,"SLA2","84174"
"ENSG00000234290.2",522.324425044344,-0.66009336673974,0.18289386572361,-3.60916077818201,0.000307189184650971,0.0161186720463247,NA,NA
"ENSG00000180785.8",62.3933449459533,1.41646851861445,0.392569849190748,3.60819487674458,0.00030833485861746,0.0161480874721858,"OR51E1","143503"
"ENSG00000127511.5",9567.29752497669,-0.601483261868365,0.166725664556456,-3.60762251851569,0.000309015630022773,0.0161530897511904,"SIN3B","23309"
"ENSG00000230306.1",4.46609831625426,-2.33597618220891,0.647726672894339,-3.60642270878038,0.0003104472713529,0.0161972489401513,NA,NA
"ENSG00000241490.1",21.6567045327719,-2.61377619680909,0.725514950213672,-3.60264967116019,0.000314989922884259,0.0164032488143501,"LOC107986115","107986115"
"ENSG00000226660.2",14.6673383102796,-2.88832431108545,0.802276070138307,-3.60016261059304,0.000318018235081237,0.0165297613714541,NA,NA
"ENSG00000267979.1",3.65908892040407,-2.77278723647035,0.770308666310449,-3.59957943839731,0.000318732255031506,0.0165357335317097,NA,NA
"ENSG00000104814.8",1176.09946831037,-1.64060894790087,0.455878998770049,-3.598781589692,0.000319711550148208,0.0165390868582218,"MAP4K1","11184"
"ENSG00000185186.4",60.0352186695326,-2.10812365395242,0.585825734651703,-3.59855077927873,0.000319995376169944,0.0165390868582218,"LINC00313","114038"
"ENSG00000166188.2",1233.09616582484,0.501093567503145,0.139354381529658,3.59582211913805,0.000323368715500465,0.0166821991547904,"ZNF319","57567"
"ENSG00000152784.11",322.764905372068,-1.10718613092237,0.307989998784455,-3.59487689630218,0.000324545000015608,0.0167116455231917,"PRDM8","56978"
"ENSG00000203392.2",213.624297323655,-0.81553434330202,0.226971508178707,-3.59311329358531,0.00032675043291192,0.0167938769988249,NA,NA
"ENSG00000134242.11",354.371244917596,-1.59032602904079,0.442837614847815,-3.59121713178615,0.000329137276907346,0.0168643142200054,"PTPN22","26191"
"ENSG00000267074.1",67.4222185399845,-1.36502591758366,0.380118423866891,-3.59105434484716,0.000329342947992135,0.0168643142200054,NA,NA
"ENSG00000125848.9",406.312809670964,1.18013302070177,0.328796027904815,3.58925571036222,0.000331623429766878,0.0168956141375447,"FLRT3","23767"
"ENSG00000197697.3",16.7713004138479,-3.15072007923186,0.87783383492379,-3.58919872290568,0.000331695924876388,0.0168956141375447,NA,NA
"ENSG00000161920.5",587.172142914678,0.449404601290659,0.125212884741324,3.58912425202151,0.000331790683425697,0.0168956141375447,"MED11","400569"
"ENSG00000205045.4",187.416775152076,-1.3499997597862,0.376276293018275,-3.58778850763427,0.000333494624665663,0.0169511079940558,"SLFN12L","100506736"
"ENSG00000170786.8",14.9364662777015,-2.4077613302982,0.671461267627003,-3.5858528948474,0.000335978322145748,0.0170433761586925,"SDR16C5","195814"
"ENSG00000106852.11",485.798844315935,1.04189788608129,0.290593532196559,3.58541319968727,0.000336544927771283,0.0170433761586925,"LHX6","26468"
"ENSG00000185716.7",1324.96008813168,-0.443517959201312,0.123899250588727,-3.5796661972842,0.000344033388488592,0.0173158772999154,"MOSMO","730094"
"ENSG00000271375.1",4.91309320423031,-4.40293785120805,1.23005999226882,-3.57944968447184,0.000344318533011176,0.0173158772999154,NA,NA
"ENSG00000083454.17",1089.50120010501,-2.2800364890651,0.637019948057363,-3.5792230620379,0.000344617228571343,0.0173158772999154,"P2RX5","5026"
"ENSG00000138378.13",567.417369455973,-1.14235428086519,0.319170792504418,-3.57913163639301,0.000344737799078039,0.0173158772999154,"STAT4","6775"
"ENSG00000255733.1",64.2876642596271,-2.50911486529163,0.701097107939982,-3.5788407010608,0.000345121742032856,0.0173158772999154,"IFNG-AS1","100885789"
"ENSG00000211772.4",2303.9650550877,-1.75483274016586,0.490408476872715,-3.57830833462801,0.00034582533379987,0.0173158772999154,NA,NA
"ENSG00000145982.7",786.083354350803,0.434673512440633,0.121487206771404,3.57793650864436,0.000346317545998308,0.0173158772999154,"FARS2","10667"
"ENSG00000177981.6",1403.79165101905,0.423079399666107,0.118281991937068,3.57687077075271,0.000347731971579888,0.0173551580752349,"ASB8","140461"
"ENSG00000203614.3",11.4929189301686,-1.24100366297671,0.347618764867871,-3.57001344115703,0.000356962911143723,0.0177616123246943,NA,NA
"ENSG00000268088.1",3.39551399042867,-3.7399634389654,1.04765753041861,-3.56983396804397,0.00035720755701035,0.0177616123246943,NA,NA
"ENSG00000169814.8",921.958708516764,0.618915922748625,0.173395182586715,3.56939514417654,0.000357806393207609,0.0177616123246943,"BTD","686"
"ENSG00000212283.1",17.6146038999887,-1.03242664608775,0.289370597137096,-3.56783535128351,0.000359942555236306,0.0178355736526428,"SNORD89","692205"
"ENSG00000258666.1",41.528052244728,-1.73770120477332,0.487185017842988,-3.56681987567473,0.000361339668791531,0.0178727148004413,NA,NA
"ENSG00000179165.9",4.91532693497325,-1.9368680574953,0.543414887478163,-3.5642528427658,0.000364894093057787,0.0180162378683273,"PXT1","222659"
"ENSG00000132313.10",1566.22824122899,0.43654729100272,0.122622991657339,3.56007698966127,0.000370746082318043,0.018272485485675,"MRPL35","51318"
"ENSG00000249138.1",18.1062933585243,-2.389818796478,0.671514796652642,-3.55884756135045,0.000372485635153887,0.0183254964888543,"SLED1","643036"
"ENSG00000166133.13",342.710670810104,0.650298403394748,0.182809644152078,3.55724341793351,0.000374766857100293,0.0184001422769422,"RPUSD2","27079"
"ENSG00000260616.2",4.5204162391127,-2.44433177877673,0.687219193293048,-3.556844457536,0.000375336235576756,0.0184001422769422,NA,NA
"ENSG00000145217.9",342.270416313415,-0.613854734654675,0.172651917131744,-3.55544696434656,0.000377337058920978,0.0184387285720603,"SLC26A1","10861"
"ENSG00000113845.5",2759.11811281439,0.388176136457626,0.109180491613865,3.55536168339007,0.000377459479826596,0.0184387285720603,"TIMMDC1","51300"
"ENSG00000211710.3",11.5717277780007,-3.56533786233097,1.0033697534435,-3.5533639020859,0.000380337940453253,0.0185465144107947,NA,NA
"ENSG00000217648.1",78.1986008998656,0.736542024666934,0.207408212898712,3.5511709703927,0.000383521193378452,0.0186553240329243,NA,NA
"ENSG00000184115.12",26.77948897509,-1.93403736977996,0.544661691678869,-3.55089663790834,0.000383921161257283,0.0186553240329243,"LOC100288570","100288570"
"ENSG00000140511.7",1417.13450634702,-1.45647781985078,0.410294209629039,-3.5498376181512,0.000385468837827855,0.0186950659328675,"HAPLN3","145864"
"ENSG00000211944.2",4.78866702239536,-4.86428635242931,1.37058908776049,-3.54904792097641,0.000386626712922643,0.0186950659328675,NA,NA
"ENSG00000213809.4",865.380991295847,-1.40497612067378,0.395885059396535,-3.54894959364075,0.00038677111042273,0.0186950659328675,"KLRK1","22914"
"ENSG00000262636.1",2.29744300332539,-3.40515835771831,0.960411547771397,-3.54552000714679,0.000391839240540858,0.0188781570017442,NA,NA
"ENSG00000090920.9",43385.8244204649,1.05736359662021,0.298262467886399,3.54507760937235,0.000392497501613978,0.0188781570017442,NA,NA
"ENSG00000129197.10",1699.36453487063,-0.35325385971811,0.0996609136729234,-3.54455770772333,0.000393272404410473,0.0188781570017442,"RPAIN","84268"
"ENSG00000170266.11",3342.02786997892,0.552057408714275,0.155748560643434,3.5445426040125,0.000393294937536338,0.0188781570017442,"GLB1","2720"
"ENSG00000253406.1",5.52927761427167,-1.72347023698033,0.486586669734425,-3.54195941685164,0.000397166573888425,0.0190308983321537,NA,NA
"ENSG00000130433.3",4.11153539713142,-3.44970919545041,0.975191774994342,-3.5374674847626,0.000403983924214877,0.0193240143991865,"CACNG6","59285"
"ENSG00000204388.5",10701.4264685864,-2.17460360333833,0.615789547732858,-3.53140713632528,0.000413354975232974,0.0197380576408825,"HSPA1B","3304"
"ENSG00000104823.4",6256.29755167189,0.566013702534661,0.160518906073819,3.52614976253555,0.000421648458562909,0.020080245645165,"ECH1","1891"
"ENSG00000168071.17",3299.81295762155,-1.51210400702667,0.428875663786983,-3.52573982322699,0.000422301623568598,0.020080245645165,"CCDC88B","283234"
"ENSG00000198535.5",15.5371842481625,-2.35239886822896,0.667308669739779,-3.52520351510837,0.000423157561327838,0.020080245645165,"C2CD4A","145741"
"ENSG00000162676.7",265.578451885019,-1.28018478432324,0.363194809110528,-3.52478821891326,0.000423821478941534,0.020080245645165,"GFI1","2672"
"ENSG00000100626.12",1117.73183169368,-0.997620375933139,0.283046802747611,-3.52457744178338,0.000424158811997508,0.020080245645165,"GALNT16","57452"
"ENSG00000073464.7",812.247438054797,0.654666056228026,0.185877598001961,3.52202773903459,0.00042825932967887,0.0202396532519466,"CLCN4","1183"
"ENSG00000261971.2",1086.5796742665,-0.672405527904908,0.190981489136594,-3.52078900915883,0.000430264828357923,0.0202586676938095,NA,NA
"ENSG00000173114.8",713.656500414707,1.32254167776088,0.375668361152743,3.52050322710874,0.000430728751491571,0.0202586676938095,"LRRN3","54674"
"ENSG00000143851.11",975.547192265543,-1.58935935782633,0.451468656498082,-3.52042015530946,0.000430863693342977,0.0202586676938095,"PTPN7","5778"
"ENSG00000206538.3",1856.05969631686,-1.34637629816566,0.382505347332655,-3.51988882653384,0.000431727717936497,0.0202647704337539,"VGLL3","389136"
"ENSG00000128710.5",18.3550768771795,-2.21273118367888,0.628881183113837,-3.51852025961848,0.000433960679259307,0.0203349995714039,"HOXD10","3236"
"ENSG00000134539.12",106.054041747503,-1.14118043252504,0.324444602916969,-3.51733523154671,0.000435902882935468,0.0203467606608888,"KLRD1","3824"
"ENSG00000272002.1",4.24134248218323,-2.91121163365005,0.827711724554754,-3.51718061649551,0.000436156887127964,0.0203467606608888,NA,NA
"ENSG00000225872.2",6.17212613400424,-2.86251724169403,0.813928171615466,-3.5169162851466,0.000436591455148916,0.0203467606608888,"LINC01529","644050"
"ENSG00000178462.7",4.64972185822402,3.03990748788496,0.864452298069789,3.51657054376821,0.000437160473619821,0.0203467606608888,"TUBAL3","79861"
"ENSG00000130487.4",151.571453152674,-2.43397017841218,0.692240684536751,-3.51607501954468,0.00043797721078008,0.0203504562584684,"KLHDC7B","113730"
"ENSG00000174946.5",225.518551444513,-1.86341148784898,0.530329912518778,-3.51368354652822,0.000441938969095922,0.0205000261294915,"GPR171","29909"
"ENSG00000124635.7",124.500047463445,-2.16626538568975,0.616875778122772,-3.51167198083536,0.000445297241488455,0.0206211474246331,"H2BC11","8970"
"ENSG00000188452.9",391.181679049411,-1.24441166091236,0.354424127101812,-3.51108055506303,0.000446289137851291,0.0206324626544315,"CERKL","375298"
