"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez"
"ENSG00000152583.8",49396.9734409399,0.699956340801135,0.230885677205369,3.03161438714336,0.00243249735401962,0.0174968336562514,"SPARCL1","8404"
"ENSG00000112186.7",794.388120718,0.721383722721448,0.237963093866784,3.03149413213333,0.00243346650255584,0.017499850818922,"CAP2","10486"
"ENSG00000182544.8",1101.49164714003,0.409999082833358,0.135255952603522,3.03128309653916,0.00243516811620965,0.0175047548519756,"MFSD5","84975"
"ENSG00000166147.9",9729.45412056937,0.708620691730841,0.233769987153136,3.03127317736748,0.00243524812286092,0.0175047548519756,"FBN1","2200"
"ENSG00000162512.11",3427.62364906592,0.358190327975905,0.118200364718764,3.0303656746589,0.00244257809916013,0.0175534799920682,"SDC3","9672"
"ENSG00000179604.8",6520.70935540185,0.661055672088899,0.218168487663263,3.03002362609407,0.00244534608966404,0.0175694060281075,"CDC42EP4","23580"
"ENSG00000165650.7",1555.76072239343,0.462487828827895,0.152642452275425,3.02987682609679,0.00244653493266492,0.0175709441449506,"PDZD8","118987"
"ENSG00000100983.5",2554.44180599444,0.410104924223084,0.135354373983253,3.02986089148346,0.00244666400912697,0.0175709441449506,"GSS","2937"
"ENSG00000166189.6",633.385354891786,0.670841137530469,0.221438783180368,3.02946542559372,0.00244986943131981,0.017586206687392,"HPS6","79803"
"ENSG00000258245.1",6.33676883693232,1.59896427309515,0.527804628854684,3.02946239134895,0.00244989404003592,0.017586206687392,NA,NA
"ENSG00000228327.2",102.547377475824,-0.799707305213479,0.264020614753203,-3.02895781816514,0.0024539894412785,0.0176116338711772,NA,NA
"ENSG00000145782.8",2847.77803498798,-0.315544692739099,0.104180922998547,-3.02881452435874,0.00245515363649591,0.0176160178434716,"ATG12","9140"
"ENSG00000272145.1",297.462208084685,-0.601973247257273,0.198787519315078,-3.02822455520031,0.00245995218619458,0.0176451702201833,NA,NA
"ENSG00000056097.11",5483.14442213603,0.350293273088126,0.115677871839487,3.02817874774001,0.00246032512273507,0.0176451702201833,"ZFR","51663"
"ENSG00000183853.13",3380.38774136262,0.563414797752667,0.18606516117023,3.02805100218198,0.00246136542286984,0.0176486553158748,"KIRREL1","55243"
"ENSG00000159579.9",2022.17175839842,0.341654253538627,0.112839617403293,3.02778635200032,0.002463521891086,0.0176601402667448,"RSPRY1","89970"
"ENSG00000269676.1",2.15595456392046,-3.31595082124244,1.09520337196653,-3.02770326143937,0.00246419930042726,0.0176610195696538,NA,NA
"ENSG00000126215.9",1909.95805573378,-0.491360019257939,0.162302754790196,-3.02742870811469,0.00246643885339975,0.0176688251196486,"XRCC3","7517"
"ENSG00000075142.9",3569.46091976159,0.331724202553807,0.109573562889743,3.02741093567982,0.00246658388870423,0.0176688251196486,"SRI","6717"
"ENSG00000228513.1",9.74134403921635,-1.56526579334428,0.517042805613347,-3.02734275837658,0.00246714033482792,0.0176688251196486,NA,NA
"ENSG00000225611.1",10.9740219936399,1.34556878340751,0.444478518000608,3.02729767337298,0.00246750837045978,0.0176688251196486,"LINC02158","729083"
"ENSG00000113621.10",4377.8035677502,0.399580053101085,0.132009425041489,3.02690548781273,0.00247071195965845,0.0176877863610719,"TXNDC15","79770"
"ENSG00000181929.7",2282.44537885731,0.328972650968008,0.108690636052894,3.02668806545502,0.00247248962537887,0.0176965332089842,"PRKAG1","5571"
"ENSG00000235090.1",3.07677742831156,2.18827563003144,0.723023456981567,3.02656242878608,0.0024735173760718,0.0176999099088833,NA,NA
"ENSG00000267095.1",1.33131530135389,2.89941077892872,0.958114673454456,3.02616258706797,0.00247679081944795,0.0177193511298753,NA,NA
"ENSG00000124570.13",7350.94263523386,0.247359312445642,0.0817478184672943,3.02588273404024,0.00247908429108258,0.0177306929929615,"SERPINB6","5269"
"ENSG00000135452.5",2609.99761126428,0.365606137830672,0.12082825057762,3.02583324746398,0.00247949004914765,0.0177306929929615,"TSPAN31","6302"
"ENSG00000231329.3",14.720286322111,-1.21924431036126,0.402957260108289,-3.0257410178777,0.00248024643453251,0.0177314156362409,NA,NA
"ENSG00000054523.12",4531.40726979338,0.389089015625341,0.128595343273451,3.02568511208033,0.00248070502713333,0.0177314156362409,"KIF1B","23095"
"ENSG00000157593.12",2174.35475905577,0.388134227572202,0.12829935974343,3.02522341770358,0.00248449525111452,0.0177545209460117,"SLC35B2","347734"
"ENSG00000241685.4",4953.45462716564,0.424095652359847,0.140197058527176,3.02499679248007,0.0024863576413698,0.0177638424305765,"ARPC1A","10552"
"ENSG00000130775.11",2395.28951497078,-1.09259786416274,0.361205619273805,-3.02486397182684,0.00248744974578509,0.0177676576411968,"THEMIS2","9473"
"ENSG00000145217.9",342.270416313415,-0.523238610735825,0.172986282440476,-3.02474047857448,0.00248846555029545,0.0177709262582337,"SLC26A1","10861"
"ENSG00000153044.5",116.768423373636,-0.830801594576027,0.274681689762387,-3.02459765445127,0.00248964083584502,0.0177753320587491,"CENPH","64946"
"ENSG00000218281.1",1.30442706035901,-3.79608536379457,1.2551633119878,-3.02437565497569,0.00249146865570155,0.0177843937495324,NA,NA
"ENSG00000163874.8",963.454699387808,-1.02987241920595,0.340548881626044,-3.02415445996633,0.00249329107299456,0.0177934128222046,"ZC3H12A","80149"
"ENSG00000271201.1",1.16982913430044,-3.83033082698929,1.26661892514721,-3.02405936856194,0.00249407490223839,0.0177950176126538,NA,NA
"ENSG00000183840.5",47.726954078806,1.22990640273588,0.40673688351147,3.02383789765453,0.0024959013395289,0.0178040589391087,"GPR39","2863"
"ENSG00000273106.1",1.65229740967163,-3.20792525673727,1.06106076574428,-3.02331907870242,0.00250018475322413,0.0178286000657902,NA,NA
"ENSG00000114948.8",262.620853621006,-0.837132160283448,0.276894836337295,-3.02328555980621,0.0025004617192409,0.0178286000657902,"ADAM23","8745"
"ENSG00000145692.10",61.9151242376817,1.33055020775649,0.440111719162153,3.02321013012213,0.0025010850959764,0.0178290517500011,"BHMT","635"
"ENSG00000156876.8",329.925863557119,-0.577952293456431,0.191180126964892,-3.02307725510908,0.00250218356640767,0.017832889191886,"SASS6","163786"
"ENSG00000145555.10",6989.71596954783,0.575168894759872,0.19026675370569,3.0229605727628,0.00250314853688493,0.0178357736840351,"MYO10","4651"
"ENSG00000125877.8",2485.6301186248,0.547958290643994,0.181279292200841,3.0227296454628,0.00250505932413697,0.0178453946393432,"ITPA","3704"
"ENSG00000089737.11",11006.8759663891,0.492329851368286,0.162909030458142,3.02211516441863,0.00251015029351186,0.0178776610166093,"DDX24","57062"
"ENSG00000196550.6",24.0357793670136,-1.40894081492871,0.466288471645248,-3.02160765407178,0.00251436214630756,0.0179036531625694,"FAM72A","729533"
"ENSG00000231494.1",3.06002561090772,-2.92594751850909,0.968390670728006,-3.02145364154474,0.00251564158168736,0.0179049219756804,NA,NA
"ENSG00000215883.5",277.109676941398,-0.5563730459569,0.184141024305496,-3.02145080410685,0.00251566515885219,0.0179049219756804,"CYB5RL","606495"
"ENSG00000254029.1",13.3260114970773,-7.52333688213664,2.49021845623825,-3.02115537827211,0.00251812105154038,0.017916012837256,NA,NA
"ENSG00000198786.2",223706.545190825,1.43827491728797,0.476085202473466,3.02104520328614,0.0025190375041247,0.017916012837256,"ND5","4540"
"ENSG00000058799.9",2380.76272765612,0.610964819152089,0.202238022397106,3.0210185597663,0.00251925917485303,0.017916012837256,"YIPF1","54432"
"ENSG00000141905.13",11347.9373567211,0.53947600411322,0.17857574002995,3.02099268367999,0.00251947447771061,0.017916012837256,"NFIC","4782"
"ENSG00000213585.6",5671.17388446633,0.459128775566628,0.151985528112708,3.02087166632175,0.00252048163020961,0.0179191722151302,"VDAC1","7416"
"ENSG00000256862.1",6.68028314154444,-1.73621576117667,0.574809493487886,-3.02050641272727,0.00252352364314926,0.0179367251183429,"LOC105369609","105369609"
"ENSG00000183134.4",11.017393571625,-1.15488613432083,0.38235692405316,-3.02043996504235,0.00252407741331122,0.0179367251183429,"PTGDR2","11251"
"ENSG00000261337.1",58.6335570366205,-0.788968569816401,0.261240118657117,-3.02008961667919,0.00252699902954604,0.0179534793806355,NA,NA
"ENSG00000137948.14",2.99228829267121,-2.14766861501107,0.711236678521836,-3.01962578684015,0.00253087174608743,0.0179769819072823,"BRDT","676"
"ENSG00000254406.1",2.87734614002397,-3.37321321486395,1.11720758476303,-3.01932537951703,0.00253338287288725,0.0179908046266425,NA,NA
"ENSG00000236426.3",4.49719073911248,-2.09227284186992,0.693033694901408,-3.01900594049409,0.00253605558691169,0.0180057684355309,NA,NA
"ENSG00000129473.5",5005.65987695914,0.467233835407129,0.154803192614151,3.01824418164111,0.00254243955750308,0.0180470692871055,"BCL2L2","599"
"ENSG00000168575.5",9435.16038365074,0.612572654844229,0.202974728962856,3.01797498621776,0.00254469908007196,0.0180590815678045,"SLC20A2","6575"
"ENSG00000231445.1",2.88387542287784,-2.48690363013557,0.824078325634045,-3.01780007164022,0.0025461682297975,0.0180654806694525,NA,NA
"ENSG00000259004.1",7.58964603166688,-2.06740542154684,0.685086522102706,-3.01772893619545,0.00254676593541839,0.0180656952584625,"LINC02285","101929422"
"ENSG00000185896.9",15387.53832554,0.460394375688516,0.152575236784584,3.01749081561991,0.00254876764408722,0.0180758669452352,"LAMP1","3916"
"ENSG00000111640.10",36321.4136712843,0.730585835875138,0.242140837079153,3.01719381450852,0.00255126633568713,0.0180895579204756,"GAPDH","2597"
"ENSG00000182572.2",1.13912484485694,-4.00723426624818,1.32822762734741,-3.01697855378223,0.00255307873964139,0.0180930367172151,NA,NA
"ENSG00000249180.1",8.56057194816868,-1.19514268686406,0.396159346069671,-3.01682315139393,0.00255438789358617,0.0180930367172151,NA,NA
"ENSG00000188488.9",492.418213236909,1.31965960251797,0.437439518157644,3.01678185838344,0.00255473586088212,0.0180930367172151,"SERPINA5","5104"
"ENSG00000161896.6",1044.46367323666,0.761049004200556,0.252272632028785,3.01677196642447,0.00255481922472349,0.0180930367172151,"IP6K3","117283"
"ENSG00000113161.11",2532.58120153312,0.818375975532478,0.271277167450106,3.01675214034736,0.00255498631518976,0.0180930367172151,"HMGCR","3156"
"ENSG00000147437.5",372.930370572854,-0.766891613140508,0.254213886664539,-3.01671802120118,0.00255527388836526,0.0180930367172151,"GNRH1","2796"
"ENSG00000090266.8",4454.09643667946,0.631709472126474,0.209408925637968,3.01663107339842,0.00255600686163701,0.0180930367172151,"NDUFB2","4708"
"ENSG00000073969.14",1947.90313688025,0.467795941036491,0.155074116116153,3.01659588816295,0.00255630352915044,0.0180930367172151,"NSF","4905"
"ENSG00000198380.8",6612.23016352948,0.629846184471196,0.20881263311716,3.01632221704614,0.00255861208728719,0.0181031795762653,"GFPT1","2673"
"ENSG00000198843.8",4119.32572576981,0.359291993834897,0.119117144223682,3.01629119952881,0.0025588738564265,0.0181031795762653,"SELENOT","51714"
"ENSG00000163468.10",6815.23953676183,0.486164092877524,0.161190458744015,3.01608480220034,0.00256061634921228,0.01810778330746,"CCT3","7203"
"ENSG00000137634.5",4.9416236372491,-2.66768645093246,0.884488143924253,-3.01607937795142,0.00256066215762611,0.01810778330746,"NXPE4","54827"
"ENSG00000182504.6",840.557913719997,-0.489871733712862,0.162429937548638,-3.01589559847103,0.00256221463965151,0.0181146929918247,"CEP97","79598"
"ENSG00000196091.8",140.37482387783,-1.7380566299743,0.576313445266102,-3.01581829167942,0.00256286794797598,0.0181146929918247,"MYBPC1","4604"
"ENSG00000128253.9",14.3746348071881,-1.33002749048102,0.44102539316424,-3.01576170237824,0.00256334627240139,0.0181146929918247,"RFPL2","10739"
"ENSG00000198792.8",4449.1706723084,0.381024675091148,0.126350180039893,3.01562431466933,0.00256450788988218,0.0181188799783154,"TMEM184B","25829"
"ENSG00000198298.8",132.156315962524,-0.654401972090496,0.217029493688153,-3.01526746881139,0.00256752728236148,0.0181319416451817,"ZNF485","220992"
"ENSG00000229118.1",6.50459188332252,-1.8958867009837,0.628772142652437,-3.01522057415906,0.00256792431532895,0.0181319416451817,NA,NA
"ENSG00000196975.10",4079.57846067305,0.560671410344567,0.185948089465916,3.01520393113443,0.00256806523677988,0.0181319416451817,"ANXA4","307"
"ENSG00000099785.6",2940.87978511199,0.417687639310294,0.138543038625866,3.01485836786254,0.00257099282230138,0.018148587026782,"MARCHF2","51257"
"ENSG00000259856.1",19.8790878785856,0.715074792481314,0.237198368632378,3.01466994315452,0.0025725904274132,0.018155838804506,NA,NA
"ENSG00000268119.1",32.8440665176587,-1.15225826049643,0.382239508253628,-3.01449283921712,0.00257409287417398,0.0181624159446371,"LOC105372321","105372321"
"ENSG00000236829.5",47.264879439413,-0.761864408865304,0.252749049333217,-3.0143116695204,0.00257563064265277,0.0181664390495038,"LOC100134368","100134368"
"ENSG00000197635.5",297.788624362658,-1.35987966209223,0.451144088170607,-3.01429121593182,0.00257580430548625,0.0181664390495038,"DPP4","1803"
"ENSG00000233936.1",1.27260794321808,-3.06981440668403,1.01861266566176,-3.01372102485066,0.0025806498704433,0.0181965823422886,NA,NA
"ENSG00000010319.2",1569.16411597276,0.748076401899915,0.248278750631233,3.01305045235639,0.00258635915552111,0.0182296005843945,"SEMA3G","56920"
"ENSG00000121104.3",1670.47900516292,-0.502281976980721,0.166702916097077,-3.01303653673476,0.00258647775599038,0.0182296005843945,"FAM117A","81558"
"ENSG00000255753.1",2.77298254320908,-2.21288159622061,0.734513418626166,-3.01271772591927,0.00258919628858998,0.0182447217891878,NA,NA
"ENSG00000167881.10",4716.61634601751,0.297952595362574,0.0989076149436609,3.01243332510133,0.0025916236081822,0.0182577847289419,"SRP68","6730"
"ENSG00000162006.5",1.61101560960274,-3.45529038120721,1.14721082577806,-3.01190531292604,0.00259613563329801,0.0182837770507539,NA,NA
"ENSG00000138085.12",5106.99646352022,0.428051681103304,0.142121698963579,3.01186718301896,0.0025964617428841,0.0182837770507539,"ATRAID","51374"
"ENSG00000118200.10",3647.02914709516,0.445025625449322,0.147764476734681,3.01172267708422,0.00259769798333737,0.0182884371953845,"CAMSAP2","23271"
"ENSG00000233673.2",20.7787051051902,-1.93652340442483,0.643081840715886,-3.01131719450992,0.00260116973906737,0.0183088303809305,"ANAPC1P1","100286979"
"ENSG00000263884.1",35.559465704168,-0.861527265308086,0.286107464055059,-3.01120164115079,0.00260215988733495,0.0183117511435003,NA,NA
"ENSG00000182393.2",1.35470270835215,-3.60640631269078,1.19777096641959,-3.01093148339633,0.0026044761473324,0.0183240005804363,"IFNL1","282618"
"ENSG00000134108.8",5102.95715676271,0.372138354208712,0.123620295311107,3.01033380701913,0.00260960716357427,0.0183560436720174,"ARL8B","55207"
"ENSG00000158985.9",4195.36655648944,-0.473848529085197,0.157411121737321,-3.01026079895377,0.00261023456647632,0.018356401073192,"CDC42SE2","56990"
"ENSG00000108946.10",14242.4330090401,0.474339240495412,0.157594809804829,3.00986587745402,0.00261363075934621,0.018372359969269,"PRKAR1A","5573"
"ENSG00000246223.4",114.862012497871,-0.825160754741459,0.274152290649545,-3.00986270363242,0.00261365806950683,0.018372359969269,"LINC01550","388011"
"ENSG00000165097.9",2640.51788348446,0.658386142539643,0.218757176021643,3.00966649192118,0.00261534694248374,0.0183801733467797,"KDM1B","221656"
"ENSG00000260916.1",5635.37006650841,0.441264084181112,0.14662772667806,3.00941775596074,0.00261748934678636,0.0183911699060451,"CCPG1","9236"
"ENSG00000079459.8",4123.05933539867,0.462000974485262,0.153540867113922,3.00897723954154,0.00262128752540498,0.0184123793547655,"FDFT1","2222"
"ENSG00000170624.9",1426.10250415063,0.883700843497394,0.293692377671233,3.00893353278181,0.00262166464427541,0.0184123793547655,"SGCD","6444"
"ENSG00000006114.11",3546.04543780033,-0.415285548814876,0.138024307937664,-3.00878559016163,0.00262294151868156,0.0184172841175003,NA,NA
"ENSG00000147874.6",973.427465112788,-0.380748897009355,0.126549252725651,-3.0087012669667,0.00262366955606215,0.0184183338449382,"HAUS6","54801"
"ENSG00000225541.1",1.83812606751181,-3.83912015258747,1.27613810905328,-3.00838923730251,0.0026263651934226,0.018433192746429,NA,NA
"ENSG00000131446.11",13245.1144843351,0.367638550241559,0.122232507306334,3.00769867479033,0.00263233999618641,0.0184680794619233,"MGAT1","4245"
"ENSG00000168594.11",3.31800038042369,-3.48384737253278,1.15831691286573,-3.00768065616306,0.00263249606100666,0.0184680794619233,"ADAM29","11086"
"ENSG00000135047.10",5275.27507937706,0.594834612199074,0.197839383418679,3.00665419554129,0.00264140052667138,0.0185264655578564,"CTSL","1514"
"ENSG00000162849.11",563.812321851716,0.638860727600274,0.21249557608041,3.00646601394903,0.00264303597052952,0.0185338531184533,"KIF26B","55083"
